line,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96,p97,p98,p99,p100,p101,p102,p103,p104,p105,p106,p107,p108,p109,p110,p111,p112,p113,p114,p115,p116,p117,p118,p119,p120,p121,p122,p123,p124,p125,p126,p127,p128,p129,p130,p131,p132,p133,p134,p135,p136,p137,p138,p139,p140,p141,p142,p143,p144,p145,p146,p147,p148,p149,p150,p151,p152,p153,p154,p155,p156,p157,p158,p159,
52,200,192,208,208,216,224,224,240,248,248,248,248,248,248,248,248,248,248,248,240,240,240,240,240,240,240,240,248,240,240,240,240,240,248,240,240,240,240,240,240,240,248,240,240,248,240,240,240,240,240,240,240,248,248,240,248,240,248,248,248,248,248,248,248,240,240,240,248,248,240,248,248,248,240,248,248,248,248,248,248,240,248,248,248,248,248,240,248,248,248,248,224,248,248,248,240,224,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,232,232,216,200,224,216,224,224,224,216,216,208,200,192,192,184,184,184,184,184,176,176,168,168,168,160,168,160,160,152,160,152,
53,168,192,208,208,216,224,232,240,240,232,240,248,248,248,248,248,248,248,248,248,248,248,240,240,240,240,240,240,240,240,240,240,240,248,248,240,248,240,240,240,240,240,240,240,240,248,240,240,240,240,248,240,248,240,240,240,240,240,248,248,240,248,248,248,248,248,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,232,248,232,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,232,248,248,248,240,240,248,232,248,224,232,216,208,208,200,216,216,216,216,208,208,200,192,184,184,176,184,176,184,176,168,168,168,160,160,152,160,160,152,152,152,
54,184,200,208,224,216,224,240,240,240,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,240,248,240,240,240,240,240,240,240,240,240,240,240,240,248,248,240,240,248,248,248,248,240,240,240,248,248,240,240,240,248,248,240,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,248,232,240,224,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,240,248,248,248,248,248,248,224,232,232,224,224,224,216,216,208,208,208,200,200,208,208,208,192,192,200,176,176,176,176,184,176,168,168,160,168,160,160,152,152,160,152,152,152,
55,216,240,232,240,240,240,232,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,240,240,240,248,248,248,248,248,240,248,240,240,240,248,240,240,248,240,240,248,248,240,240,248,248,248,248,248,240,240,248,248,248,240,248,248,248,248,248,248,224,216,232,248,232,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,232,248,240,248,248,240,248,248,248,248,240,240,216,232,224,224,224,224,216,216,216,208,208,208,208,216,200,192,184,184,184,176,168,176,176,168,168,168,168,168,160,152,160,152,152,144,144,144,144,
56,208,208,216,232,248,240,240,248,248,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,240,240,240,240,240,248,240,248,248,248,248,240,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,232,248,248,248,240,240,240,216,216,224,224,224,224,216,216,208,208,208,200,208,208,208,208,184,176,184,168,168,176,176,176,168,168,160,160,152,152,152,144,144,152,152,144,144,
57,208,216,224,224,232,240,248,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,248,248,248,248,248,240,248,248,248,232,240,240,208,216,216,216,224,216,216,216,208,216,208,216,200,208,200,200,192,184,176,176,176,176,168,168,168,168,168,160,152,152,152,144,152,152,144,144,144,
58,200,208,216,216,224,232,232,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,232,248,248,248,240,240,232,240,240,248,248,248,240,224,208,216,224,224,224,216,216,200,208,208,208,208,208,200,216,200,192,192,176,168,168,176,168,168,160,168,160,160,152,152,152,152,152,152,144,144,
59,192,200,208,216,224,232,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,240,240,240,248,248,248,240,240,232,224,240,232,240,240,232,216,208,216,216,200,216,216,216,208,208,216,216,208,208,208,208,200,200,192,176,168,176,168,176,176,168,168,160,152,152,152,152,152,144,152,144,144,
60,192,216,232,232,224,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,232,224,232,240,240,248,248,232,240,240,232,240,224,208,240,240,232,240,232,232,216,208,216,216,216,208,216,208,216,216,208,200,208,192,208,208,200,192,184,184,168,176,176,176,176,176,168,160,152,152,152,144,144,144,144,144,
61,216,224,224,232,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,232,248,248,248,248,240,224,232,232,240,240,248,240,216,240,240,224,232,232,224,216,224,224,232,232,224,208,216,216,200,208,208,208,216,208,216,208,200,200,200,200,208,200,200,192,184,184,176,176,176,168,160,168,168,160,160,152,152,152,152,144,136,
62,208,216,232,224,240,240,232,232,240,240,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,248,248,248,248,248,240,224,248,224,240,240,240,224,224,224,232,232,232,224,248,240,232,224,232,224,224,208,216,208,216,224,216,216,200,208,208,216,216,208,216,208,216,216,208,200,208,200,200,200,200,200,192,184,184,176,168,168,168,168,168,168,160,144,152,152,152,144,144,
63,200,200,216,208,232,240,240,240,240,232,240,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,224,240,248,240,248,248,248,240,224,240,240,240,232,240,232,216,224,232,240,232,216,240,232,232,224,232,224,224,216,216,208,208,224,216,216,208,216,216,208,216,208,200,200,216,200,192,192,192,200,192,192,192,176,192,184,184,176,168,160,160,168,160,168,160,152,152,152,144,144,144,
64,208,200,216,216,232,216,224,224,232,232,232,232,240,232,248,232,240,240,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,240,248,224,248,248,248,248,248,248,232,232,248,240,232,240,248,240,240,232,248,240,232,240,224,232,216,216,224,224,208,216,232,224,224,216,240,216,216,216,208,216,216,200,208,200,208,208,216,200,208,208,200,200,200,200,192,192,192,192,184,184,184,192,184,184,184,176,176,160,160,160,152,152,152,160,152,152,144,144,152,
65,192,200,208,208,216,208,224,216,216,216,224,224,224,224,224,224,224,240,240,232,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,232,248,232,248,248,248,240,232,216,248,240,232,240,248,224,224,232,232,240,232,224,224,216,216,216,224,216,216,216,224,216,216,208,216,216,216,208,208,208,216,208,200,192,200,200,216,208,200,200,192,200,200,200,192,176,176,184,184,184,176,184,184,184,176,176,168,168,160,152,152,152,152,152,152,152,136,136,144,
66,192,200,192,200,208,208,216,208,216,216,216,216,216,224,216,216,224,216,224,224,240,224,232,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,232,224,248,232,240,240,240,232,224,224,240,224,232,232,240,240,232,232,240,232,240,208,224,224,208,216,208,224,216,216,216,216,208,216,208,208,208,216,208,200,208,200,200,192,184,192,184,200,200,192,192,192,192,200,192,184,176,168,184,184,176,176,176,168,176,168,176,168,160,160,160,152,152,152,152,144,136,144,144,
67,184,200,200,200,200,200,208,208,216,208,208,216,216,216,216,224,224,224,224,216,224,224,232,248,232,240,240,248,248,248,232,248,248,240,248,248,248,240,248,248,248,248,248,232,248,248,240,248,248,248,248,248,248,248,248,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,224,232,248,232,232,232,232,232,224,224,232,224,216,240,232,232,232,232,232,232,232,232,216,216,208,208,216,216,208,216,216,216,208,200,200,192,208,208,208,200,216,200,200,200,192,192,192,192,192,192,200,184,184,192,192,176,184,176,176,184,176,168,168,176,168,176,168,160,160,152,152,160,152,152,152,144,144,136,136,
68,184,192,192,200,192,200,200,200,200,200,208,200,208,208,208,216,216,216,216,216,224,224,216,224,216,216,224,232,232,224,232,216,232,232,240,240,240,240,248,240,240,232,240,224,232,224,224,240,248,248,248,248,248,248,240,240,240,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,240,248,248,240,248,248,240,240,224,232,224,232,232,232,232,224,216,232,224,224,224,232,224,232,240,232,232,248,224,216,216,208,200,208,200,208,208,216,208,208,208,208,192,184,192,192,208,200,200,184,192,192,192,184,184,184,192,192,192,184,184,192,176,176,176,160,176,168,168,168,176,176,176,168,160,160,152,144,152,152,152,152,144,144,128,136,
69,176,184,184,184,192,192,192,200,192,200,208,208,200,200,200,208,208,208,208,208,224,216,216,216,216,216,224,216,216,216,216,216,224,224,232,232,232,224,240,232,224,232,216,224,216,216,224,216,224,240,248,240,240,240,232,232,240,240,248,232,240,240,248,248,248,248,248,248,240,232,248,248,248,240,248,248,248,248,248,248,248,240,224,232,232,232,232,240,224,208,224,232,208,216,224,232,232,232,232,232,232,224,216,224,216,208,200,200,208,200,208,200,208,208,208,208,192,192,184,192,200,200,200,192,192,184,192,184,184,184,184,192,192,184,176,176,176,176,176,176,168,176,176,168,160,160,168,160,168,160,152,152,144,144,144,144,144,136,128,128,
70,160,168,176,176,176,184,192,192,192,192,192,200,192,200,200,208,200,200,216,208,216,208,208,208,208,208,216,208,208,208,208,208,216,216,216,224,224,224,232,232,216,224,224,224,216,216,208,216,216,224,232,232,240,224,232,224,232,216,224,224,224,224,232,232,240,248,240,240,224,232,248,248,240,240,232,240,240,240,240,248,248,240,232,216,224,224,224,224,208,208,216,216,208,216,208,216,232,232,224,232,216,224,216,216,224,208,208,200,216,208,208,192,200,200,208,200,192,192,184,200,184,192,200,200,192,192,192,192,184,184,184,192,176,176,176,176,168,168,168,176,168,168,176,168,176,160,160,160,160,160,152,144,144,144,136,136,136,128,128,128,
71,160,152,160,168,176,168,168,176,184,184,184,192,192,192,200,200,200,200,200,200,208,208,200,200,208,200,200,200,208,200,200,208,216,208,208,208,216,216,216,208,224,216,216,216,208,208,200,216,216,224,232,232,232,224,216,224,224,216,216,224,224,224,224,224,232,224,224,232,232,232,248,240,232,240,224,232,232,232,232,232,248,240,240,224,224,216,224,216,216,216,216,216,216,216,216,224,224,216,224,232,224,224,224,216,216,208,208,208,224,208,200,200,200,200,200,200,200,192,192,184,192,192,184,192,192,192,192,184,192,176,176,184,176,176,176,176,168,176,176,168,160,168,168,168,168,160,160,160,160,152,152,152,144,144,136,136,136,128,128,128,
72,144,152,152,152,160,168,168,168,168,184,184,192,184,184,192,192,192,192,192,200,192,192,200,192,200,200,192,192,192,200,184,200,200,208,200,200,208,208,200,200,200,208,208,208,200,200,208,208,224,216,224,232,232,224,216,216,224,216,208,216,216,224,224,216,216,216,216,224,216,240,232,232,232,232,240,232,216,232,240,240,232,232,232,232,216,216,216,216,216,216,216,200,216,224,216,224,216,216,216,208,216,224,216,208,208,208,208,200,200,200,200,200,192,200,192,200,200,200,192,184,184,200,184,184,192,184,192,192,184,184,176,176,176,176,176,168,168,176,168,168,168,168,168,160,160,160,160,160,152,144,152,152,144,136,136,136,136,136,128,128,
73,128,136,136,136,152,160,144,160,168,168,176,176,176,176,184,176,184,184,184,192,192,192,192,192,184,192,184,176,192,184,184,192,192,192,192,200,200,200,200,200,200,208,200,200,200,192,200,200,200,216,224,216,224,216,208,208,216,216,216,216,208,208,216,208,208,216,216,208,224,216,224,224,224,224,232,224,232,216,224,224,224,224,232,224,224,216,216,216,208,216,208,208,200,216,208,208,216,216,216,208,208,200,216,208,208,208,200,200,208,208,192,200,200,192,192,192,192,192,192,200,176,176,176,184,176,184,192,184,184,184,184,184,176,176,176,176,168,168,168,168,160,160,160,160,160,160,152,160,160,152,144,136,136,144,136,128,136,128,128,128,
74,112,120,128,128,128,144,152,160,152,152,160,168,168,168,176,168,176,176,176,176,176,184,176,184,184,176,176,168,184,176,176,176,184,184,192,176,192,184,184,192,192,192,192,192,192,192,200,200,200,216,224,224,216,208,208,200,208,208,208,208,208,208,208,208,208,208,208,208,216,216,216,208,224,216,216,224,232,216,224,224,232,224,224,216,216,224,216,208,208,208,200,208,208,208,208,208,208,216,216,208,200,200,208,208,208,208,200,200,200,200,192,192,200,184,176,184,192,192,192,192,184,176,168,176,176,176,184,192,184,176,184,184,176,176,176,168,168,168,168,160,160,160,152,152,160,152,160,152,152,152,144,144,136,136,136,136,128,128,128,120,
75,96,104,104,120,128,136,136,144,144,152,152,160,168,160,168,160,168,168,176,168,168,168,168,176,168,176,168,168,176,168,168,168,160,176,176,168,168,168,168,176,184,184,184,184,184,192,192,200,200,200,208,200,208,208,208,200,208,200,208,200,200,200,208,200,208,216,208,208,200,200,208,208,224,216,216,216,216,216,216,224,216,216,216,216,216,224,216,208,200,216,208,208,208,200,208,216,200,208,200,208,208,200,192,200,200,208,200,192,192,192,184,184,184,176,200,184,184,184,184,184,184,184,176,176,176,168,176,184,176,184,176,176,176,176,168,168,160,160,168,168,160,160,152,160,152,152,152,152,152,144,144,144,136,136,136,128,136,128,120,128,
76,72,96,96,88,104,112,120,128,136,136,144,144,152,160,152,152,160,160,160,160,168,176,168,168,168,160,152,160,152,160,152,160,152,160,168,160,168,168,168,168,176,176,176,176,184,192,184,184,184,184,192,192,200,200,200,192,192,200,200,200,200,208,200,200,200,192,200,208,208,192,208,208,208,216,216,208,208,208,208,216,208,200,208,216,216,208,208,208,216,208,208,208,208,208,208,208,208,208,208,208,200,200,192,192,192,200,192,192,192,184,176,176,176,184,184,184,184,184,192,184,184,176,176,176,168,168,168,176,176,176,176,168,176,168,168,160,168,168,160,160,160,160,152,152,152,152,152,144,144,144,144,136,136,136,128,136,128,128,120,120,
77,64,64,72,80,96,96,96,112,120,136,136,136,144,144,152,152,152,160,160,160,160,160,160,160,152,160,160,152,144,152,144,152,152,144,144,144,152,152,160,160,160,160,160,168,176,168,168,176,176,176,176,192,192,192,184,192,192,192,192,192,200,200,200,192,200,192,192,200,200,200,200,200,208,208,208,208,208,208,208,208,208,200,200,200,216,208,208,208,208,208,208,208,200,208,208,208,200,200,208,200,192,200,192,184,184,184,192,192,192,192,184,184,184,184,184,184,184,184,176,184,184,184,176,176,176,176,176,176,176,168,176,176,168,160,168,160,160,160,160,168,168,160,152,144,152,152,144,144,136,144,136,136,136,128,136,128,136,128,120,120,
78,48,48,56,64,56,88,80,96,104,104,120,120,136,136,136,144,152,144,152,152,160,152,152,152,152,144,144,152,144,152,144,144,144,136,136,136,136,144,144,160,144,152,152,168,160,168,160,168,168,176,176,176,176,184,192,192,192,184,192,184,184,192,200,200,192,192,184,192,184,192,192,200,200,200,200,200,200,208,208,208,208,200,200,200,200,208,200,208,208,200,200,208,200,192,208,208,200,200,208,200,184,192,192,184,184,184,184,184,192,192,184,184,184,184,184,184,184,184,184,176,176,176,176,168,176,176,168,168,176,168,168,176,168,176,160,160,160,160,160,160,160,152,152,144,144,144,144,136,144,136,136,136,144,136,128,136,128,128,120,120,
79,72,32,40,32,48,40,64,72,72,72,88,88,112,128,128,128,136,136,144,144,136,144,144,136,136,136,144,144,144,144,136,136,128,128,128,120,128,136,128,136,144,152,136,144,144,152,152,152,168,168,168,168,160,168,176,184,184,176,176,184,176,184,184,184,184,184,192,184,176,184,192,192,192,192,184,208,200,200,208,200,208,200,200,200,200,200,200,208,208,200,200,200,200,200,200,208,200,200,200,200,200,184,184,192,184,184,184,184,192,192,184,176,176,176,184,192,184,176,176,168,176,176,176,176,168,168,168,160,168,168,168,168,168,176,168,160,160,160,144,152,160,152,152,144,144,136,144,136,136,136,128,136,136,128,128,128,120,120,112,112,
80,48,48,48,48,56,48,48,48,56,40,56,56,72,80,88,96,112,120,112,120,128,136,136,128,128,128,128,136,136,128,136,128,128,120,112,104,120,120,120,120,128,136,136,128,144,136,144,152,152,160,160,160,160,168,176,168,168,176,168,168,160,168,168,176,176,168,176,176,168,176,184,192,184,192,192,192,184,200,200,208,192,192,200,192,200,192,200,200,200,200,200,200,200,192,192,200,200,192,200,192,184,184,184,192,184,184,184,184,184,192,184,184,176,176,176,184,168,176,168,168,168,168,176,176,168,168,160,168,160,160,176,160,160,168,160,160,160,160,152,152,152,152,144,144,144,136,136,136,136,136,128,128,128,128,128,120,120,120,120,112,
81,40,48,48,48,48,48,40,40,48,40,48,48,48,48,48,48,48,48,64,48,64,72,72,80,88,96,104,112,104,112,112,112,112,112,104,96,80,88,104,104,104,112,120,128,120,128,136,152,144,144,160,144,160,152,152,160,152,160,160,160,160,168,168,176,160,168,168,168,168,176,184,176,176,176,192,184,184,192,192,200,192,184,192,192,192,200,192,208,200,200,200,192,208,192,192,192,192,192,184,192,184,184,192,200,184,184,184,184,176,176,176,176,184,184,184,176,176,176,176,168,160,160,168,176,168,168,160,160,160,160,160,160,168,152,152,160,160,152,144,152,144,144,144,144,144,136,136,136,128,136,136,128,128,120,120,120,120,120,120,112,
82,32,32,40,40,40,40,40,40,32,40,40,40,40,40,40,40,48,48,40,48,40,40,48,48,48,40,40,40,48,48,48,40,48,40,48,48,40,40,48,48,40,48,64,96,112,120,128,128,128,128,144,152,152,144,160,152,152,160,152,152,160,160,160,160,152,160,168,168,160,168,168,168,168,176,168,184,184,184,184,192,192,184,192,192,192,184,184,184,192,192,200,200,200,200,192,192,192,192,200,192,184,184,192,184,192,184,184,184,184,176,184,184,176,176,184,176,176,176,184,184,168,168,160,168,168,176,168,160,160,160,152,160,160,160,152,152,152,152,152,152,152,136,144,136,136,136,136,136,136,136,136,136,136,128,128,128,120,120,112,112,
